victor_id	ncbi_gene_id	ogg_iri	reference_annotation
3679	8715862	http://purl.obolibrary.org/obo/OGG_3008715862	MUTATION: hlyC is required for the acylation and therefore activation of the toxin hemolysin which has the ability to lyse several different types of cells [PMID:8793877].
3680	8715863	http://purl.obolibrary.org/obo/OGG_3008715863	MUTATION: attenuated in zebra fish [PMID:20019794].
3681	8175755	http://purl.obolibrary.org/obo/OGG_3008175755	MUTATION: OmpA− strains are unable to cause actin condensation needed for invasion of brain epithelial cells [PMID:10531228].
3682	8177616	http://purl.obolibrary.org/obo/OGG_3008177616	MUTATION: dppA mutant was attenuated 10- to 50-fold compared to the wild type for colonization of the bladders and kidneys of mice [PMID:17074858].
3683	8177876	http://purl.obolibrary.org/obo/OGG_3008177876	MUTATION: attenuated in mice [PMID:12117951].
3684	8177889	http://purl.obolibrary.org/obo/OGG_3008177889	MUTATION: mutation of dsbA led to degradation of bundilin and an absence of localized adherence to host cells in EPEC [PMID:9224871].
3685	8178231	http://purl.obolibrary.org/obo/OGG_3008178231	MUTATION: attenuated in mice and humans [PMID:18482721].
3686	8178456	http://purl.obolibrary.org/obo/OGG_3008178456	MUTATION: attenuated in mice [PMID:11553558].
3687	8381950	http://purl.obolibrary.org/obo/OGG_3008381950	MUTATION: traT mutants have altered membrane permeability and are sensitive to hydrophobic antibiotics [PMID:3323837].
3688	8319255	http://purl.obolibrary.org/obo/OGG_3008319255	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908].
3689	8319157	http://purl.obolibrary.org/obo/OGG_3008319157	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908].
3690	8571459	http://purl.obolibrary.org/obo/OGG_3008571459	MUTATION: Deletion mutants of eltA and eltB had decreased levels of inducing cAMP secretion in an in vitro culture system, and had less adherence to IPEC-J2 and Caco-2 cells than the wild-type ETEC [PMID:18978047].
3691	8571464	http://purl.obolibrary.org/obo/OGG_3008571464	MUTATION: Deletion mutants of eltA and eltB had decreased levels of inducing cAMP secretion in an in vitro culture system, and had less adherence to IPEC-J2 and Caco-2 cells than the wild-type ETEC [PMID:18978047].
3692	8214675	http://purl.obolibrary.org/obo/OGG_3008214675	MUTATION: hcpA deletion mutant had attenuated invasion of cultured epithelial cells compared to wild-type EHEC [PMID:18952791].
3693	8214896	http://purl.obolibrary.org/obo/OGG_3008214896	MUTATION: ecpA mutant had attenuated adherence to HEp-2 cells compared to the parental EHEC strain [PMID:17563352].
3694	8215629	http://purl.obolibrary.org/obo/OGG_3008215629	MUTATION: OmpA− strains are unable to cause actin condensation needed for invasion of brain epithelial cells [PMID:10531228].
3695	8216050	http://purl.obolibrary.org/obo/OGG_3008216050	MUTATION: espK mutant attenuated in calves [PMID:16958848].
3696	8216210	http://purl.obolibrary.org/obo/OGG_3008216210	MUTATION: attenuated in mice [PMID:11553558].
3697	8216268	http://purl.obolibrary.org/obo/OGG_3008216268	MUTATION: nelA deletion mutant attenuated in mice [PMID:14982621].
3698	8217094	http://purl.obolibrary.org/obo/OGG_3008217094	MUTATION: fliC deletion mutants had reduced adherence in bovine tissue compared to the wild type EHEC and EPEC strains [PMID:17693516].
3700	8219055	http://purl.obolibrary.org/obo/OGG_3008219055	MUTATION: chuA mutant unable to grow on iron-depleted medium containing heme [PMID:9157252].
3701	8219101	http://purl.obolibrary.org/obo/OGG_3008219101	MUTATION: dppA mutant was attenuated 10- to 50-fold compared to the wild type for colonization of the bladders and kidneys of mice [PMID:17074858].
3702	8219231	http://purl.obolibrary.org/obo/OGG_3008219231	MUTATION: espF mutant of EPEC  is deficient in its ability to disrupt electrical resistance across a polarized monolayer of intestinal epithelial cells, suggesting that EspF is an effector molecule required for disrupting intestinal epithelial barrier function [PMID:11238563].
3703	8219235	http://purl.obolibrary.org/obo/OGG_3008219235	MUTATION: deletion mutant attenuated in humans compared to wild-type EPEC [PMID:10816529].
3704	8219236	http://purl.obolibrary.org/obo/OGG_3008219236	MUTATION: espD deletion mutant of the enterohemorrhagic E. coli (EHEC) strain EDL933 had impaired attachment to HeLa cells [PMID:10456938].
3705	8219237	http://purl.obolibrary.org/obo/OGG_3008219237	MUTATION: deletion of espA in STEC abolished ability to attach to HeLa cells and induce actin rearrangements [PMID:9786192].
3706	8219240	http://purl.obolibrary.org/obo/OGG_3008219240	MUTATION: attenuated in humans [PMID:8376594].
3707	8219242	http://purl.obolibrary.org/obo/OGG_3008219242	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908].
3708	8219245	http://purl.obolibrary.org/obo/OGG_3008219245	MUTATION: deletion mutant is attenuated in infant rabbits [PMID:15731044].
3709	8219249	http://purl.obolibrary.org/obo/OGG_3008219249	MUTATION: deletion of escN abolished pathogenicity in infant rabbits compared to wild-type EHEC [PMID:15731044].
3710	8219269	http://purl.obolibrary.org/obo/OGG_3008219269	MUTATION: ler mutants had less adhesion to HeLa cells, ler is a regulator of many virulence genes in the LEE PAI which are needed for adherence [PMID:18794291].
3711	8219270	http://purl.obolibrary.org/obo/OGG_3008219270	MUTATION: the inhibitory effect of the espG mutant on Cl– uptake in Caco-2 monolayers was significantly attenuated as compared with wild-type EPEC [PMID:17256057].
3712	8219461	http://purl.obolibrary.org/obo/OGG_3008219461	MUTATION: attenuated in mice [PMID:12117951].
3713	8219479	http://purl.obolibrary.org/obo/OGG_3008219479	MUTATION: mutation of dsbA led to degradation of bundilin and an absence of localized adherence to host cells in EPEC [PMID:9224871].
3714	8219970	http://purl.obolibrary.org/obo/OGG_3008219970	MUTATION: attenuated in mice and humans [PMID:18482721].
3715	8484733	http://purl.obolibrary.org/obo/OGG_3008484733	MUTATION: attenuated in mice [PMID:2973985].
3717	8485564	http://purl.obolibrary.org/obo/OGG_3008485564	MUTATION: espF mutant of EPEC is deficient in its ability to disrupt electrical resistance across a polarized monolayer of intestinal epithelial cells, suggesting that EspF is an effector molecule required for disrupting intestinal epithelial barrier function [PMID:11238563].
3718	8485567	http://purl.obolibrary.org/obo/OGG_3008485567	MUTATION: deletion of escN abolished pathogenicity in infant rabbits compared to wild-type EHEC [PMID:15731044].
3719	8485572	http://purl.obolibrary.org/obo/OGG_3008485572	MUTATION: ler mutants had less adhesion to HeLa cells, ler is a regulator of many virulence genes in the LEE PAI which are needed for adherence [PMID:18794291].
3720	8485768	http://purl.obolibrary.org/obo/OGG_3008485768	MUTATION: deletion mutant lacks the ability to inhibit lymphokine production and lymphocyte proliferation compared to wild type EPEC [PMID:10722613].
3721	8486116	http://purl.obolibrary.org/obo/OGG_3008486116	MUTATION: deletion mutant attenuated in humans compared to wild-type EPEC [PMID:10816529].
3722	8486117	http://purl.obolibrary.org/obo/OGG_3008486117	MUTATION: deletion mutant is attenuated in infant rabbits [PMID:15731044].
3723	8486118	http://purl.obolibrary.org/obo/OGG_3008486118	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908]. 
3724	8486355	http://purl.obolibrary.org/obo/OGG_3008486355	MUTATION: dppA mutant was attenuated 10- to 50-fold compared to the wild type for colonization of the bladders and kidneys of mice [PMID:17074858].
3725	8486421	http://purl.obolibrary.org/obo/OGG_3008486421	MUTATION: attenuated in humans [PMID:8376594].
3726	8486431	http://purl.obolibrary.org/obo/OGG_3008486431	MUTATION: espD deletion mutant of the enterohemorrhagic E. coli (EHEC) strain EDL933 had impaired attachment to HeLa cells [PMID:10456938].
3727	8486432	http://purl.obolibrary.org/obo/OGG_3008486432	MUTATION: deletion of espA in STEC abolished ability to attach to HeLa cells and induce actin rearrangements [PMID:9786192].
3728	8486516	http://purl.obolibrary.org/obo/OGG_3008486516	MUTATION: attenuated in mice and humans [PMID:18482721].
3729	8486550	http://purl.obolibrary.org/obo/OGG_3008486550	MUTATION: fliC deletion mutants had reduced adherence in bovine tissue compared to the wild type EHEC and EPEC strains [PMID:17693516].
3730	8487016	http://purl.obolibrary.org/obo/OGG_3008487016	MUTATION: attenuated in mice [PMID:2973985].
3731	8487017	http://purl.obolibrary.org/obo/OGG_3008487017	MUTATION: attenuated in mice [PMID:2973985].
3732	8487018	http://purl.obolibrary.org/obo/OGG_3008487018	MUTATION: attenuated in mice [PMID:2973985].
3733	8487019	http://purl.obolibrary.org/obo/OGG_3008487019	MUTATION: attenuated in mice [PMID:11553558].
3734	8488159	http://purl.obolibrary.org/obo/OGG_3008488159	MUTATION: attenuated in mice [PMID:12117951].
3735	8488207	http://purl.obolibrary.org/obo/OGG_3008488207	MUTATION: map EPEC mutants have significantly reduced levels of invasion of HeLa cells [PMID:14531893].
3736	8488643	http://purl.obolibrary.org/obo/OGG_3008488643	MUTATION: OmpA− strains are unable to cause actin condensation needed for invasion of brain epithelial cells [PMID:10531228].
3737	8488732	http://purl.obolibrary.org/obo/OGG_3008488732	MUTATION: attenuated in mice [PMID:11553558].
3738	8489430	http://purl.obolibrary.org/obo/OGG_3008489430	MUTATION: mutation of dsbA led to degradation of bundilin and an absence of localized adherence to host cells in EPEC [PMID:9224871].
3739	8479008	http://purl.obolibrary.org/obo/OGG_3008479008	MUTATION: attenuated in mice [PMID:2973985].
3740	8480236	http://purl.obolibrary.org/obo/OGG_3008480236	MUTATION: the inhibitory effect of the espG mutant on Cl– uptake in Caco-2 monolayers was significantly attenuated as compared with wild-type EPEC [PMID:17256057].
3741	8480244	http://purl.obolibrary.org/obo/OGG_3008480244	MUTATION: espF mutant of EPEC is deficient in its ability to disrupt electrical resistance across a polarized monolayer of intestinal epithelial cells, suggesting that EspF is an effector molecule required for disrupting intestinal epithelial barrier function [PMID:11238563].
3742	8480245	http://purl.obolibrary.org/obo/OGG_3008480245	MUTATION: deletion mutant lacks the ability to inhibit lymphokine production and lymphocyte proliferation compared to wild type EPEC [PMID:10722613].
3743	8480654	http://purl.obolibrary.org/obo/OGG_3008480654	MUTATION: map EPEC mutants have significantly reduced levels of invasion of HeLa cells [PMID:14531893].
3744	8480655	http://purl.obolibrary.org/obo/OGG_3008480655	MUTATION: attenuated in humans [PMID:8376594].
3745	8480894	http://purl.obolibrary.org/obo/OGG_3008480894	MUTATION: dppA mutant was attenuated 10- to 50-fold compared to the wild type for colonization of the bladders and kidneys of mice [PMID:17074858].
3746	8480920	http://purl.obolibrary.org/obo/OGG_3008480920	MUTATION: ecpA mutant had attenuated adherence to HEp-2 cells compared to the parental EHEC strain [PMID:17563352].
3747	8480968	http://purl.obolibrary.org/obo/OGG_3008480968	MUTATION: deletion of escN abolished pathogenicity in infant rabbits compared to wild-type EHEC [PMID:15731044].
3748	8480969	http://purl.obolibrary.org/obo/OGG_3008480969	MUTATION: espD deletion mutant of the enterohemorrhagic E. coli (EHEC) strain EDL933 had impaired attachment to HeLa cells [PMID:10456938].
3749	8480971	http://purl.obolibrary.org/obo/OGG_3008480971	MUTATION: deletion mutant attenuated in humans compared to wild-type EPEC [PMID:10816529].
3750	8480973	http://purl.obolibrary.org/obo/OGG_3008480973	MUTATION: ler mutants had less adhesion to HeLa cells, ler is a regulator of many virulence genes in the LEE PAI which are needed for adherence [PMID:18794291].
3751	8481056	http://purl.obolibrary.org/obo/OGG_3008481056	MUTATION: attenuated in mice and humans [PMID:18482721].
3752	8481090	http://purl.obolibrary.org/obo/OGG_3008481090	MUTATION: fliC deletion mutants had reduced adherence in bovine tissue compared to the wild type EHEC and EPEC strains [PMID:17693516].
3753	8481558	http://purl.obolibrary.org/obo/OGG_3008481558	MUTATION: attenuated in mice [PMID:2973985].
3754	8481559	http://purl.obolibrary.org/obo/OGG_3008481559	MUTATION: attenuated in mice [PMID:2973985].
3755	8481560	http://purl.obolibrary.org/obo/OGG_3008481560	MUTATION: attenuated in mice [PMID:2973985].
3756	8481561	http://purl.obolibrary.org/obo/OGG_3008481561	MUTATION: attenuated in mice [PMID:11553558].
3757	8481750	http://purl.obolibrary.org/obo/OGG_3008481750	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908].
3758	8482581	http://purl.obolibrary.org/obo/OGG_3008482581	MUTATION: deletion of espA  in STEC abolished ability to attach to HeLa cells and induce actin rearrangements [PMID:9786192].
3759	8482582	http://purl.obolibrary.org/obo/OGG_3008482582	MUTATION: deletion mutant is attenuated in infant rabbits [PMID:15731044].
3760	8482829	http://purl.obolibrary.org/obo/OGG_3008482829	MUTATION: attenuated in mice [PMID:12117951].
3761	8483180	http://purl.obolibrary.org/obo/OGG_3008483180	MUTATION: OmpA− strains are unable to cause actin condensation needed for invasion of brain epithelial cells [PMID:10531228].
3762	8483275	http://purl.obolibrary.org/obo/OGG_3008483275	MUTATION: attenuated in mice [PMID:11553558].
3763	8483965	http://purl.obolibrary.org/obo/OGG_3008483965	MUTATION: mutation of dsbA led to degradation of bundilin and an absence of localized adherence to host cells in EPEC [PMID:9224871].
3764	8474155	http://purl.obolibrary.org/obo/OGG_3008474155	MUTATION: deletion mutant lacks the ability to inhibit lymphokine production and lymphocyte proliferation compared to wild type EPEC [PMID:10722613].
3765	8474190	http://purl.obolibrary.org/obo/OGG_3008474190	MUTATION: espF mutant of EPEC is deficient in its ability to disrupt electrical resistance across a polarized monolayer of intestinal epithelial cells, suggesting that EspF is an effector molecule required for disrupting intestinal epithelial barrier function [PMID:11238563].
3766	8474193	http://purl.obolibrary.org/obo/OGG_3008474193	MUTATION: deletion of escN abolished pathogenicity in infant rabbits compared to wild-type EHEC [PMID:15731044].
3767	8474199	http://purl.obolibrary.org/obo/OGG_3008474199	MUTATION: ler mutants had less adhesion to HeLa cells, ler is a regulator of many virulence genes in the LEE PAI which are needed for adherence [PMID:18794291].
3768	8474872	http://purl.obolibrary.org/obo/OGG_3008474872	MUTATION: deletion mutant attenuated in humans compared to wild-type EPEC [PMID:10816529].
3769	8474873	http://purl.obolibrary.org/obo/OGG_3008474873	MUTATION: deletion mutant is attenuated in infant rabbits [PMID:15731044].
3770	8474874	http://purl.obolibrary.org/obo/OGG_3008474874	MUTATION: tir deletion strains are unable to adhere to tissue in an in vitro organ culture [PMID:17474908].
3771	8475113	http://purl.obolibrary.org/obo/OGG_3008475113	MUTATION: dppA mutant was attenuated 10- to 50-fold compared to the wild type for colonization of the bladders and kidneys of mice [PMID:17074858].
3772	8475139	http://purl.obolibrary.org/obo/OGG_3008475139	MUTATION: ecpA mutant had attenuated adherence to HEp-2 cells compared to the parental EHEC strain [PMID:17563352].
3773	8475178	http://purl.obolibrary.org/obo/OGG_3008475178	MUTATION: attenuated in humans [PMID:8376594].
3774	8475188	http://purl.obolibrary.org/obo/OGG_3008475188	MUTATION: espD deletion mutant of the enterohemorrhagic E. coli (EHEC) strain EDL933 had impaired attachment to HeLa cells [PMID:10456938].
